"","shop_id","model_id","offer_id","binary_ware_md5","category_id","flags_available","local","flags_cpa","binary_price_price","fee","flags_yx_money","fast_delivery","flags_inpost_enable","flags_delivery","flags_any_delivery","flags_post_term","shop_rating","pricelevel","cond.main","days_to"
"4276",5046,13325393,"309586","_PBjbJOx0migu5iajn21DA",91491,TRUE,TRUE,TRUE,8990,300,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4277",5046,13325393,"309590","J7HLLnkvJb2LBiPO9k2gIQ",91491,TRUE,TRUE,TRUE,8990,300,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4278",5046,13325395,"428274","vAaDUVwoXdz_rAKsSS8aZQ",91491,TRUE,TRUE,TRUE,13990,216,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4286",5046,13468467,"399162","HduNexGAADmESb5wp3du8g",91491,TRUE,TRUE,TRUE,13990,206,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
"4292",5046,13485529,"432558","mckYxMeEmG9EgsPqHQ_7AQ",91491,TRUE,TRUE,TRUE,13190,300,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4293",5046,13485529,"432570","EuNsATz5rY6-s9BXOXpMFQ",91491,TRUE,TRUE,TRUE,13130,300,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4294",5046,13521855,"399158","cvTbIs0yUUQ3fzvbHuOhVg",91491,TRUE,TRUE,TRUE,37990,300,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4299",5046,13568581,"313982","5YuD9eYaSi23Y9v8Rgkrrw",91491,TRUE,TRUE,TRUE,6990,300,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4300",5046,13568583,"372286","pMu8PBmk5doApRSVxw7RgA",91491,TRUE,TRUE,TRUE,10990,226,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4301",5046,13568583,"372290","AekWlg7Y8Gupb1EnKbP3-g",91491,TRUE,TRUE,TRUE,10990,226,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4306",5046,13579073,"304116","1ED2VTTyOXi06lHsXsOLfw",91491,TRUE,TRUE,TRUE,11999,300,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4309",5046,13584123,"310474","Xws-qbRi8PBQ_rilIZGG8A",91491,TRUE,TRUE,TRUE,39190,300,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4312",5046,13718357,"392930","w6tQsr6XM64gKOnbZFr4GA",91491,TRUE,TRUE,TRUE,1290,206,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"4315",5046,13747875,"497173","eQH46Fo1hulndSiJ_dPaHg",91491,TRUE,TRUE,TRUE,39990,207,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4316",5046,13747914,"404078","Xsf2I_DeM_OY3Fh5XEiFwQ",91491,TRUE,TRUE,TRUE,16990,300,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4317",5046,13769851,"399146","gl4ZQB6pf46R_fUjDVT1Fw",91491,TRUE,TRUE,TRUE,32990,300,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4318",5046,13769851,"399406","_OHrdYnygen8u5xeLCTKKg",91491,TRUE,TRUE,TRUE,32990,300,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4323",5046,13778007,"342222","FZg49SdAxLMkdbrd4nM2Cg",91491,TRUE,TRUE,TRUE,19999,300,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4329",5046,13814762,"349546","B22NSPqVPzLyN9mZBe-KOA",91491,TRUE,TRUE,TRUE,16999,300,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4330",5046,13831011,"396990","YWlC1QK5oyyNWCGZRPJapg",91491,TRUE,TRUE,TRUE,13130,300,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"4334",5046,13849550,"493325","Xxecem_IuRHlbbNXAF-fxg",91491,TRUE,TRUE,TRUE,14990,256,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4340",5046,13869827,"516468","TI3PDed8EbDXqYp9L-4ozA",91491,TRUE,TRUE,TRUE,3290,300,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4342",5046,13898925,"492329","MNLN24Z7CXhu_BhdF5XgQQ",91491,TRUE,TRUE,TRUE,27990,300,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4361",5046,14162580,"457820","k7lS0X-yDUdnfsnxtB5c0g",91491,TRUE,TRUE,TRUE,29990,206,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"4362",5046,14179026,"465905","SuWPULFn7l9S4rgo_4YvLA",91491,TRUE,TRUE,TRUE,5990,206,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"4363",5046,14193258,"512600","R4xfxFQIH1x6ykfms_ErZw",91491,TRUE,TRUE,TRUE,2390,216,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
"4364",5046,14196131,"516380","QZSc59ZjjQMOmHoC9EsU4w",91491,TRUE,TRUE,TRUE,7490,216,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4365",5046,14209841,"492549","EIIKyNw8AyWyNZHwcnqNfw",91491,TRUE,TRUE,TRUE,46990,300,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4366",5046,14209841,"492553","jL4z3NKo4UyhVrwoisKXFQ",91491,TRUE,TRUE,TRUE,46990,300,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4367",5046,14209841,"492557","fiBB_NrtklODSa9BtXojog",91491,TRUE,TRUE,TRUE,46990,300,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4368",5046,14260089,"515644","ASPBTasLwYJ6EKHINf-HAw",91491,TRUE,TRUE,TRUE,3990,216,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"4369",5046,1710686455,"520928","nvC0SS1uNWJH-GPn2wNx_A",91491,TRUE,TRUE,TRUE,9990,206,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"4436",5691,14180409,"311","pPjneYh7e5kGmlEGv0GdLA",91491,TRUE,TRUE,TRUE,10800,500,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4437",5691,14180409,"312","LQEZFPjVroJVQoNtUxG-VA",91491,TRUE,TRUE,TRUE,10800,500,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4438",5691,14180410,"307","IdK_CJgFxWWeBmrXWqmScA",91491,TRUE,TRUE,TRUE,12800,500,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4439",5691,14180410,"310","ChVObLbAm8X03WZQYdVOBw",91491,TRUE,TRUE,TRUE,12800,500,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4440",5691,14180410,"313","giTX9L0k0vizuFupg_wdPA",91491,TRUE,TRUE,TRUE,13750,500,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4441",5691,1710272663,"290","k6uGv7ZJ3vHiGZw2Wwe41Q",91491,TRUE,TRUE,TRUE,12550,500,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4442",5691,1710272663,"291","AMolU7aNsUUzp2bqUugPSQ",91491,TRUE,TRUE,TRUE,12550,500,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4443",5691,1710272663,"292","zhQSWqdCff8aWQ0IiM-ZOg",91491,TRUE,TRUE,TRUE,12550,500,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4496",6363,14196004,"103292","elhD2XcZI9U34JQyF8L3EQ",91491,TRUE,TRUE,TRUE,6490,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"4511",6537,12259333,"25659","cuyCK2hk86F1e5gPteRyHg",91491,TRUE,TRUE,TRUE,25989,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4589",6537,13475110,"34038","1TmPl-Nt6YpF4r8refEo-A",91491,TRUE,TRUE,TRUE,34289,228,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4620",6537,13747914,"30899","JuXy8tT77qhtPTeQ67BNIQ",91491,TRUE,TRUE,TRUE,9989,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4633",6537,13844807,"30833","RQpiwSno9bMPIsXZbNb9iA",91491,TRUE,TRUE,TRUE,27389,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4637",6537,13934959,"32057","5gAobHyX2F21jgePzWNIdw",91491,TRUE,TRUE,TRUE,8289,215,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4663",6537,14178891,"34024","76m_d1g_GOA4DfklX_Rt0w",91491,TRUE,TRUE,TRUE,25689,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4664",6537,14178892,"34023","gpH-6E99pQDid9PzDCYOOA",91491,TRUE,TRUE,TRUE,24899,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4665",6537,14180410,"33331","zX0b0vCaqyUEsRxMeQh7hA",91491,TRUE,TRUE,TRUE,12789,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4666",6537,14193969,"34073","u2lmL6xyxkxY0YmKyCyviw",91491,TRUE,TRUE,TRUE,29789,228,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4667",6537,14193969,"34075","d3WEMLWv_ZTPC1d7McN5Ag",91491,TRUE,TRUE,TRUE,29889,228,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4668",6537,14193969,"34076","eIYE6McQTU_W4X4bwcYTfQ",91491,TRUE,TRUE,TRUE,29989,228,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4669",6537,14193971,"34077","IYK1GqCamN-b9fhrENETTw",91491,TRUE,TRUE,TRUE,44889,228,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4670",6537,14193971,"34078","-P_j8VrvIYSHUqSwps3xTw",91491,TRUE,TRUE,TRUE,44899,228,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4671",6537,14193971,"34079","QyT5VlRoyJCXTxklWYy_Ng",91491,TRUE,TRUE,TRUE,44989,228,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4672",6537,14206636,"33203","DOgrhhYZVdu0H-5vA7KeNw",91491,TRUE,TRUE,TRUE,51489,210,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4673",6537,14206636,"33204","nB-qqOyhLJFIn6OvWsR7MA",91491,TRUE,TRUE,TRUE,51889,210,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4674",6537,14206636,"33205","G_nTT3_zoY5jK1U7M1SoMA",91491,TRUE,TRUE,TRUE,50499,210,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4675",6537,14206636,"33206","pWKseMtYUiVYdRxksAxZ3w",91491,TRUE,TRUE,TRUE,50489,210,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4676",6537,14206637,"33250","PP5gKdsT6D9dPuOOxrwnlQ",91491,TRUE,TRUE,TRUE,63989,210,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4677",6537,14206637,"33251","nLbOpc2rQHv6EcDSivZkIQ",91491,TRUE,TRUE,TRUE,62989,210,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4678",6537,14206637,"33252","YdpA22GnhucLh7aYAT7f3Q",91491,TRUE,TRUE,TRUE,62989,210,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4679",6537,14206637,"33253","Rn8mvKTEWxuACTIUThRCDg",91491,TRUE,TRUE,TRUE,62889,210,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4680",6537,14206637,"33958","Iecfl96AkI1Tb7QZmvWFuA",91491,TRUE,TRUE,TRUE,64489,210,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4681",6537,14206682,"33237","tOr-F12MC13tq8eu0uE3zg",91491,TRUE,TRUE,TRUE,59889,230,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4682",6537,14206682,"33238","HM19YPk_8JSSat3uDlLmaA",91491,TRUE,TRUE,TRUE,56989,230,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4683",6537,14206682,"33240","0jBWUECZ0avoJF8zCwx6sA",91491,TRUE,TRUE,TRUE,56489,230,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4684",6537,14206682,"33242","uqQBk-7som6p5UghK2SSJw",91491,TRUE,TRUE,TRUE,55889,230,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4685",6537,14206682,"33965","YDoX4i2DT1Fi6DcIgeuodw",91491,TRUE,TRUE,TRUE,58989,230,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4686",6537,14206682,"33967","sBquMHEAItG0x0TrG8TH5Q",91491,TRUE,TRUE,TRUE,58889,230,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4687",6537,14206684,"33244","Ctt7wnCNUzCGQsGTYBrrIA",91491,TRUE,TRUE,TRUE,63989,210,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4688",6537,14206684,"33245","6Xuja8rp5GzR8vGQQoJ0Pw",91491,TRUE,TRUE,TRUE,61899,210,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4689",6537,14206684,"33246","ZXUb5V4nXe4BeNddyGP3Eg",91491,TRUE,TRUE,TRUE,60489,210,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4690",6537,14206684,"33247","ilR1ymmZslUVGlefWcXBsQ",91491,TRUE,TRUE,TRUE,60999,210,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4691",6537,14206684,"33248","sgkNwfM0-NoXjjGy_nEZkg",91491,TRUE,TRUE,TRUE,60989,210,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4692",6537,14206684,"33968","MX6vE92deefptjdSZXhu7g",91491,TRUE,TRUE,TRUE,64489,210,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4693",6537,14206711,"33256","Js4DhanHZLNWKMnUJJophg",91491,TRUE,TRUE,TRUE,73489,210,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4694",6537,14206711,"33257","m9wCu88EHtsugTfdSAIh1Q",91491,TRUE,TRUE,TRUE,73889,210,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4695",6537,14206711,"33960","E1ymoepgsY-FpmO7KcSKmg",91491,TRUE,TRUE,TRUE,74989,210,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4696",6537,14206711,"34100","LxBsv2uCvMaBdQz6ltrZlA",91491,TRUE,TRUE,TRUE,74989,210,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4697",6537,14206712,"33262","zH6jKx_v7PC3Gl3PGLReaQ",91491,TRUE,TRUE,TRUE,75989,210,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4698",6537,14209901,"33141","ZDltLSAd_JP_ae0qikxwgw",91491,TRUE,TRUE,TRUE,12389,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4699",6537,14225483,"34213","13MXpWyeVrLYLsu19vob8Q",91491,TRUE,TRUE,TRUE,15789,200,FALSE,NA,FALSE,FALSE,"False","False",5,2,TRUE,NA
"4700",6537,1711272382,"34043","vVYF1lKoq_7r0raAK9isFw",91491,TRUE,TRUE,TRUE,12589,200,FALSE,NA,FALSE,FALSE,"False","False",5,3,TRUE,NA
"4713",6961,14206636,"5170","967c79qVTDURMGw_pOeRQA",91491,TRUE,TRUE,TRUE,56800,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4757",7076,12260484,"28163","WDVB85F-MITQHzT9JlEI3Q",91491,TRUE,TRUE,TRUE,8890,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4764",7076,12260784,"30749","ciPzUh3j9ML4jPLJ1WMG8g",91491,TRUE,TRUE,TRUE,7990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4832",7076,12867173,"44896","1qMbVT_NSJXiENaDQ_BmDQ",91491,TRUE,TRUE,TRUE,8590,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4833",7076,12867173,"44907","bI8mNbnyVpwthtyRdtXCLQ",91491,TRUE,TRUE,TRUE,8590,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4834",7076,12867173,"45251","WVOL7YmD0HTf25WkLCxKRw",91491,TRUE,TRUE,TRUE,8590,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4910",7076,13332007,"35783","gK8AiDKFuroOTsCifqhcRA",91491,TRUE,TRUE,TRUE,7990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4931",7076,13485515,"33074","F0X_YXnxCThIkYnJXaIvqw",91491,TRUE,TRUE,TRUE,41990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"4981",7076,13559546,"33509","2_6Fr9183xJpRHVhwODWKQ",91491,TRUE,TRUE,TRUE,9990,200,FALSE,NA,FALSE,FALSE,"False","False",5,4,TRUE,NA
"5010",7076,13769851,"42907","8iTu-5mHvw48xgdtM8H9vw",91491,TRUE,TRUE,TRUE,19990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5033",7076,13844623,"42793","uzmVdp4Bt1zQxEGovn9sgg",91491,TRUE,TRUE,TRUE,12550,251,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5069",7076,13910826,"43317","baGOeumFPBGPh3BmTe7RGQ",91491,TRUE,TRUE,TRUE,17445,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5101",7076,13995447,"43331","Am9JqxsBoDwe9vFKlCkOCQ",91491,TRUE,TRUE,TRUE,22680,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5134",7076,14138180,"45010","7FY7KD3fOAwF3-fpBDiyBg",91491,TRUE,TRUE,TRUE,13730,200,FALSE,NA,FALSE,FALSE,"False","False",5,4,TRUE,NA
"5135",7076,14138180,"45011","H5ikk5zv17fMUKu14OyS8Q",91491,TRUE,TRUE,TRUE,13730,200,FALSE,NA,FALSE,FALSE,"False","False",5,4,TRUE,NA
"5145",7076,14179026,"43995","zz-Wd7zxeovx8l-5Xq-DSA",91491,TRUE,TRUE,TRUE,5240,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"5146",7076,14180409,"44433","mijJb0OBxiFaNKJMkK1zdg",91491,TRUE,TRUE,TRUE,10650,492,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5147",7076,14180409,"44434","VanuIzU8fFrq5Tdpv_C4JA",91491,TRUE,TRUE,TRUE,10650,492,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5148",7076,14180410,"43952","M2S8zvg9o0RPbsImMqKtZw",91491,TRUE,TRUE,TRUE,13490,492,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5149",7076,14180410,"44348","g9OtN_5z6qXXyOjTHBb8IQ",91491,TRUE,TRUE,TRUE,13150,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5150",7076,14180410,"44432","to1bJfsgA5q9sjt1E3ulfg",91491,TRUE,TRUE,TRUE,13150,492,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5151",7076,14180415,"44358","lvfbhSpDJcioZ6KymJjmpQ",91491,TRUE,TRUE,TRUE,10490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5152",7076,14180415,"44785","MPPoV7mEvSuetj-exMB3eQ",91491,TRUE,TRUE,TRUE,10490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5153",7076,14180415,"45185","YfxiuaRC1FW79vCgfrH5Mw",91491,TRUE,TRUE,TRUE,15790,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5154",7076,14180415,"45188","KZ3opcL11N1NEXAndWDyVA",91491,TRUE,TRUE,TRUE,15790,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5155",7076,14187934,"39254","xolJjcW35JlF0FJLFRi8Rg",91491,TRUE,TRUE,TRUE,12575,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"5156",7076,14187934,"43966","3b6vx5bw7sZDPT0vUmAi5A",91491,TRUE,TRUE,TRUE,12575,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"5157",7076,14188370,"33622","JggQcEUYl_UyYlOW9NvVmA",91491,TRUE,TRUE,TRUE,12783,310,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"5158",7076,14193258,"43964","6Dm9Dbu7lY481ZDRsCBDrA",91491,TRUE,TRUE,TRUE,1890,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"5159",7076,14193971,"44000","Sbw-4Wy1-8_Yfnsg9gSStw",91491,TRUE,TRUE,TRUE,44390,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5160",7076,14193971,"44544","Bmmi01MF5xr5hvGYPYeUXQ",91491,TRUE,TRUE,TRUE,44390,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5161",7076,14193971,"44545","OQ9DOQgo-76J-DMiBR0fGw",91491,TRUE,TRUE,TRUE,44390,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5162",7076,14195915,"44546","NhgohEQOc__x5BcqXF-NHw",91491,TRUE,TRUE,TRUE,44690,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5163",7076,14195915,"44547","ZTm4NHAzohQdGvU0sZ-cUQ",91491,TRUE,TRUE,TRUE,44690,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5164",7076,14195915,"44548","WEB-t6bQpnfSPmCurOUNOg",91491,TRUE,TRUE,TRUE,44690,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5165",7076,14196131,"44789","jWCh7UvWWtImt1qI8yB63w",91491,TRUE,TRUE,TRUE,6990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5166",7076,14198189,"45169","4woHESsuzE8d0QOTa9jxFw",91491,TRUE,TRUE,TRUE,17790,200,FALSE,NA,FALSE,FALSE,"False","False",5,3,TRUE,NA
"5167",7076,14198189,"45170","w01IEw05Jm_FZ6ku6W8J5g",91491,TRUE,TRUE,TRUE,17790,200,FALSE,NA,FALSE,FALSE,"False","False",5,3,TRUE,NA
"5168",7076,14209901,"44359","p2QO5A02fl_V1cu1RWzc8w",91491,TRUE,TRUE,TRUE,12190,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5169",7076,14209901,"44784","gDEiUyv_OEAa7XqJJxaehQ",91491,TRUE,TRUE,TRUE,12590,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5170",7076,14209901,"45186","v0s73etaF4LR4Etou97eVA",91491,TRUE,TRUE,TRUE,17150,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5171",7076,14209901,"45187","DFtNgAP_AVnRempinQwzIA",91491,TRUE,TRUE,TRUE,17150,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5172",7076,14209902,"44778","DhzQemlYPPvFnWaUZQgHFA",91491,TRUE,TRUE,TRUE,11890,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"5173",7076,14226329,"44567","bIXadfXTWST6W_ZqZawzDQ",91491,TRUE,TRUE,TRUE,4180,200,FALSE,NA,FALSE,FALSE,"False","False",5,3,TRUE,NA
"5174",7076,14255397,"45171","4j2A-aglEBuLjeTrmWzIyA",91491,TRUE,TRUE,TRUE,31590,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"5175",7076,14255398,"44783","YAo8cPuevLE6pTz2D2PXrQ",91491,TRUE,TRUE,TRUE,27590,207,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"5176",7076,14256436,"44566","wGqWVASdKPa5amx5sz92Yg",91491,TRUE,TRUE,TRUE,2945,200,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
"5177",7076,14256436,"44908","01ldxxnzUJb5yUkw_vqDFQ",91491,TRUE,TRUE,TRUE,2390,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"5178",7076,14256436,"44909","C29eqhPyUsQ1Sw29DPdZaQ",91491,TRUE,TRUE,TRUE,2390,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"5179",7076,14256436,"44910","ynOLW4k5-9lWgK4rrECWqg",91491,TRUE,TRUE,TRUE,2390,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"5180",7076,14257988,"44549","DectuxiVX5fy45ZDJ9yznw",91491,TRUE,TRUE,TRUE,6790,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"5181",7076,14257988,"44550","yYhgfF1J_BdmaW66l8LCDQ",91491,TRUE,TRUE,TRUE,6790,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"5182",7076,14257988,"44551","myL9vfyaWRBbWVq_7GZVTw",91491,TRUE,TRUE,TRUE,6790,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"5183",7076,14257988,"45287","5JCWSNg6_pF9dFUAjZxGCw",91491,TRUE,TRUE,TRUE,6790,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"5184",7076,14257988,"45288","so557_V6LQSxso7YC6wW9A",91491,TRUE,TRUE,TRUE,6790,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"5185",7076,14257988,"45289","twqpwB_ibWnvxYrQMJUSHw",91491,TRUE,TRUE,TRUE,6790,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"5186",7076,14261092,"43309","2H-k-nqnZZgCv9xb9YzMKw",91491,TRUE,TRUE,TRUE,3435,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5187",7076,14261092,"43801","Zq7hAwf8Wq39GXhxc3oSfg",91491,TRUE,TRUE,TRUE,3426,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"5188",7076,14262562,"44442","LtYIkeHBWQE0Dr3jSw0mcg",91491,TRUE,TRUE,TRUE,1450,200,FALSE,NA,FALSE,FALSE,"False","False",5,2,TRUE,NA
"5189",7076,14262562,"44443","nAOgnetYYFjgPM4rcH20XQ",91491,TRUE,TRUE,TRUE,1450,200,FALSE,NA,FALSE,FALSE,"False","False",5,2,TRUE,NA
"5190",7076,1710686455,"45200","_yTaMElDRiH3GjMhhgky8Q",91491,TRUE,TRUE,TRUE,8590,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
